year,state_var,cdc_var,is_primary,source,score,notes
2024,MARIJAN1,MARIJAN1,1,review_keep,2.7,
2024,MARITAL,MARITAL,1,review_keep,2.2,
2024,MARJDAB,MARJDAB,1,review_keep,3.388888888888889,
2024,MARJEAT,MARJEAT,1,review_keep,3.416666666666667,
2024,MARJOTHR,MARJOTHR,1,review_keep,3.3,
2024,MARJSMOK,MARJSMOK,1,review_keep,3.5,
2024,MARJVAPE,MARJVAPE,1,review_keep,2.9,
2024,MAXDRNKS,MAXDRNKS,1,review_keep,3.166666666666667,
2024,MEDCOST1,MEDCOST1,1,review_keep,3.4,
2024,MENTCIGS,MENTCIGS,1,review_keep,3.5,
2024,MENTECIG,MENTECIG,1,review_keep,3.5,
2024,MENTHLTH,MENTHLTH,1,review_keep,3.433333333333333,
2024,NOBCUSE8,NOBCUSE8,1,review_keep,3.05,
2024,NUMADULT,NUMADULT,1,review_keep,2.547058823529412,
2024,NUMHHOL4,NUMHHOL4,1,review_keep,3.033333333333333,
2024,NUMPHON4,NUMPHON4,1,review_keep,3.077777777777778,
2024,PDIABTS1,PDIABTS1,1,review_keep,3.166666666666667,
2024,PERSDOC3,PERSDOC3,1,review_keep,3.54,
2024,PFPPRVN4,PFPPRVN4,1,review_keep,3.1,
2024,PHYSHLTH,PHYSHLTH,1,review_keep,3.433333333333333,
2024,PNEUVAC4,PNEUVAC4,1,review_keep,3.166666666666667,
2024,POORHLTH,POORHLTH,1,review_keep,3.433333333333333,
2024,PREDIAB2,PREDIAB2,1,review_keep,3.54,
2024,PREGNANT,PREGNANT,1,review_keep,3,
2024,PRIMINS2,PRIMINS2,1,review_keep,3.058974358974359,
2024,PVTRESD1,PVTRESD1,1,review_keep,2.9,
2024,PVTRESD3,PVTRESD3,1,review_keep,2.4,
2024,QSTLANG,QSTLANG,1,review_keep,3.2,
2024,QSTVER,QSTVER,1,review_keep,2.9,
2024,RENTHOM1,RENTHOM1,1,review_keep,3.54,
2024,RMVTETH4,RMVTETH4,1,review_keep,3.433333333333333,
2024,SAFETIME,SAFETIME,1,review_keep,2.4,
2024,SDNATES1,SDNATES1,1,review_keep,3.128571428571429,
2024,SEQNO,SEQNO,1,review_keep,2.9,
2024,SEXVAR,SEXVAR,1,review_keep,2.9,
2024,SIGMTES1,SIGMTES1,1,review_keep,2.9,
2024,SMALSTOL,SMALSTOL,1,review_keep,3.1,
2024,SMOKDAY2,SMOKDAY2,1,review_keep,3.54,
2024,SMOKE100,SMOKE100,1,review_keep,3.1,
2024,SSBFRUT3,SSBFRUT3,1,review_keep,3.166666666666667,
2024,SSBSUGR2,SSBSUGR2,1,review_keep,2.9,
2024,STOLTEST,STOLTEST,1,review_keep,3.128571428571429,
2024,STOOLDN2,STOOLDN2,1,review_keep,3.1,
2024,STOPSMK2,STOPSMK2,1,review_keep,3.5,
2024,SXORIENT,SOFEMALE,0,review_keep,1.164285714285714,
2024,SXORIENT,SOMALE,1,review_keep,1.214285714285714,
2024,TYPCNTR9,TYPCNTR9,1,review_keep,2.9,
2024,USENOW3,USENOW3,1,review_keep,2.9,
2024,VCLNTES2,VCLNTES2,1,review_keep,2.628571428571429,
2024,VETERAN3,VETERAN3,1,review_keep,3,
2024,VIRCOLO1,VIRCOLO1,1,review_keep,3.1,
2024,WEIGHT2,WEIGHT2,1,review_keep,2.8,
2024,WTKG3,WTKG3,1,review_keep,2.65,
